BUSS_AXIS_1,BUSS_AXIS_2,BUSS_AXIS_3,BUSS_AXIS_4,BUSS_AXIS_5,BUSS_AXIS_6,BUSS_AXIS_7,BUSS_AXIS_8,BUSS_AXIS_9,BUSS_AXIS_10,SENTIMENT_LABEL
0.03996951636093389,-0.05516149819018626,0.025074177977224832,0.00316875994390439,-0.0331240897091469,-0.028270879042692983,0.0310941776535557,-0.01786738756897737,-0.013318977699044814,0.009135066751714056,1
-0.02653272197763001,-0.020557624500729527,-0.032890013064619084,-0.008942302774517356,-0.06349845511028948,-0.02323992299549172,0.027233009640522943,0.007532966594665886,-0.01408435270771721,-0.005994290780951625,1
-0.03815789705394978,-0.043200773110865225,0.044512036573280254,-0.019373725395114096,-0.027461453700158844,-0.032442295698670826,-0.0349677562341063,0.05300414934898116,0.04041922660992992,0.05429092854593996,1
-0.004007517388237497,-0.055838983849435156,0.05399548271274301,0.04010282118794305,-0.006576412363816192,0.03390664271202819,-0.031988410521195894,-0.009507125681022908,0.026148283002899748,0.03734648783271284,1
-0.03671731819427047,-0.08860388471719982,-0.042056015871946066,-0.06809332929224937,0.008176444772208663,0.1001445254755259,-0.049574544430513304,-0.054165827934039866,0.06312610998639534,-0.04710084486888452,1
-0.02586668777705308,-0.1162784888918852,-0.10173386988565224,-0.18602838967091684,0.15908006292668184,0.13799310240028126,0.12211488158921079,-0.04998385055258603,0.24215487148416745,-0.03063435204703114,1
0.004729623464355039,-0.01934483237668203,-0.015866518821474898,0.004158301549650622,-0.023013670907711302,-0.04406491734923795,0.014208884616620867,-0.007129492000486533,-0.018957109428493338,0.017797702170070408,1
0.06678735017224384,-0.027001022097652545,0.04338606755095588,0.015487956576633745,-0.020311360935559665,-0.053829016689209266,0.06279822378971231,-0.015526142737076577,-0.0017182447104237444,0.006684866466002692,1
-0.024798474779625868,-0.0772511304430539,0.0494267138181007,0.05741390310302964,-0.0555549298939665,-0.025471042676565976,0.034924135827783434,0.002329680652271455,0.0017362324700072338,0.021861874046048647,1
0.002352821485745658,-0.03691535601705512,0.006858318509523314,-0.0996896192753611,-0.10290033433261199,-0.09509524571359364,-0.08094581460738642,0.02866923727646601,0.03275056766424976,-0.005007651839600739,1
-0.11366799746292112,0.1931317785806816,0.1526553774050697,0.024380494679975735,0.07882259591586178,0.08295033947883997,0.051842945342643366,-0.0007248246543660429,-0.005478593953278535,0.07086309656840603,1
0.08613866105527755,-0.05031481850356807,0.11258255512930339,0.012631793133948027,-0.007351484802001217,-0.002874165139763852,-0.004443670085903677,-0.03234064706535547,0.0032110488776547277,0.017461477404407434,1
-0.11018603539583402,-0.04230700224311797,0.06683215128745981,0.029809447924183864,0.025426461283716437,-0.05921743403341912,0.03597243642212809,0.029655734211920044,-0.010682932823389868,0.0209238789260509,1
0.0959688607260723,-0.06988487927480061,0.046453279562039304,-0.006882049536805802,0.04530565292677646,0.020284111936597037,0.054083285384015405,-0.043698396936473725,0.08490684020270652,-0.061853573060455594,1
-0.1392352880869902,0.1665078622356485,0.027119959423787626,0.013275919512307263,-0.004989639540100819,0.032617462763940605,0.09231637735162136,-0.0613739697307199,-0.038353851298282685,0.02654974786054496,1
-0.05411045498019511,0.09262021851962095,-0.02349943449530381,-0.07982628122583271,-0.01674717118744018,-0.014517686341678472,-0.04570653651193789,-0.11386805732640762,-0.0487545237404422,0.06736138813027097,1
-0.05450061768858987,0.07695535325708604,-0.03456224065334168,0.03220572003966666,0.09364867373871211,5.550021915440469e-05,-0.013145386507048586,-0.026265699815341745,-0.026531908951709267,0.040144680500680444,1
-0.007079234877641398,-0.07796539766706398,0.015822142001590142,0.031561231458489686,-0.07261665915221724,-0.021609499626262744,-0.011072324268293948,-0.020345216220464857,-0.012334007886032321,-0.023365173284006842,1
-0.0657146062227443,-0.05765439393532664,0.0069071731707013575,0.04143085275997766,0.026837114261587636,-0.008025495983172062,-0.023349671179756906,-0.0002504745850035561,-0.024251138251527325,-0.016563289676053878,1
-0.08039429843606503,-0.0667425515555326,0.018586209408590997,0.03897725287863133,-0.08772362852496217,-0.03222797443763367,0.036307955375537215,-0.00384719105947995,-0.00926694243843475,0.008420881158598164,1
-0.01985741660371829,-0.006899678973828819,0.048257558996622776,-0.036637752642376904,0.06017448743851724,-0.02259296076900632,0.0019286214922953088,0.061101477443886734,0.02451539376221726,-0.004497809314568283,1
-0.08941271944979817,0.034723434732902916,0.05218666858190017,-0.04744074395452523,-0.016308606271506425,0.004968732951973445,-0.08497124656317438,0.015062135739958153,0.02681794416573404,-0.03741830935424573,1
-0.1060492100426696,-0.0007138785537962617,0.026280399758662688,-0.03118891284112388,-0.053911216031462254,0.056511908245424305,-0.00154261743057537,0.004043642688713843,-0.05358546195643935,-0.010593617671379363,1
0.021885534818378016,-0.09501556768711375,0.08990341522019141,0.040064603551540484,-0.0008916505452630536,0.005858651076545011,-0.01733656276380281,0.01565883488728109,0.021363952650525663,-0.010080060735589735,1
-0.030881046516359985,-0.09966047764261762,0.010154280072722982,0.0440607883795174,-0.015659736263504767,0.02664258025542371,-0.033984651805428354,-0.028958725950448343,0.029797387550678726,-0.029522538753496304,1
-0.06322793515849902,0.05175585202077487,0.016380366390727,-0.043072408701884814,0.031154236579465894,-0.05231349606064661,0.0077544111213956705,0.006873697361231269,-0.03069625586175714,-0.031348890811907976,1
-0.046645940450777655,-0.06589008147832208,0.03440376121425265,0.018496409960300712,-0.016668628134257478,0.08941579636773814,-0.030047510280060866,-0.016881785854457314,-0.038793057864780545,-0.05616110185884095,1
0.06195397138560721,-0.018950367491639707,0.027999824856657293,0.055256978048399824,0.08706994061251251,-0.02967573098181283,0.05347622672263778,0.03379042456654135,-0.030134666449562985,-0.10729145072239522,1
-0.06594834754595678,-0.08780537405575298,0.10585189150964083,0.036054782370943186,0.10844146766180085,-0.02241589238449232,-0.054753282777617776,0.022527580409699127,0.0005664398852161836,0.08722308412865867,1
-0.10135550766758757,0.02253592279444029,0.026104202488577193,0.027638818284955357,0.025892590408427788,-0.05726508156812501,0.014156459695062799,0.004489112995596676,-0.023513398146511214,-0.05865005211737597,1
-0.05447108659128721,-0.132244192622361,-0.049295523099528844,-0.045865341446661954,0.0038343643006830586,0.020938087220067948,-0.023775325702445654,0.0024100391414445957,0.042119843496402,-0.007549772140117008,1
-0.0006181894959388252,-0.05605960863457041,0.023824507434640124,0.009543510849595208,0.0988984388794558,-0.01231819667393006,-0.0880602984643811,-0.03182200795987359,-0.09697020242685865,0.083719031078089,1
-0.04598626579191751,0.02462095199454308,0.07424898984615388,-0.02581594264294752,0.0867804435571487,-0.019305009736104366,-0.06676117614769364,0.014474119618845233,-0.05034928278633345,0.019954910866507115,1
-0.07130093467432062,-0.1170680735982838,-0.005785632666700477,-0.032421864417876894,0.08726324011856845,0.0814296852410184,0.03348853880960066,0.009063350281424682,0.04907134063680147,0.04084460950247934,1
0.00011777776674432933,-0.0351470577646213,-0.027729558419940747,0.02157485905068177,-0.07540176664626305,-0.039326805538560314,0.00445584058125557,-0.054912908639829394,-0.020505370921738535,-0.00305535631709122,1
0.1039303604496816,-0.009728503310834679,-0.0006129281648765911,-0.12720579252769468,-0.05755438511620736,-0.014148719413397248,0.07302669312525041,-0.029918551808526456,0.01688295019302539,0.04760880541249208,1
0.13568044136915017,-0.012999269375211038,0.0010341550307029499,-0.09269152812126198,0.01750952175198902,-0.013932779373268592,0.009387941486689682,0.017093399396061727,-0.005491574399831907,-0.03676335461019869,1
-0.07277451287115146,-0.0466520885553004,0.019326419384149626,-0.007712584132576884,0.006988445302401841,0.06408373732806041,0.016706532244510817,0.05657919776204221,-0.05236343558570861,0.0481518874632609,1
-0.06840661134459589,0.02389363959150568,0.0054961656630055505,0.02027179348803471,-0.014039524604712233,-0.045556408575786494,-0.00034900684257133455,-0.00761253607336644,-0.006344408784124834,0.03644145763267843,1
-0.0537143104177622,0.10970717301210917,0.13223375069185006,-0.11784192359372496,-0.03408249579821207,0.14355985538325736,0.11268627315128271,0.13005614469592866,-0.10468202359852022,0.029859368435350687,1
0.07488730973343019,-0.04642976508371895,0.003666893561598856,-0.025594604665027217,-0.0606860465124713,-0.017899617245877946,-0.04649190877109545,-0.012903884572689204,0.007235435429773455,-0.02390807469829709,1
0.03442757155916762,-0.06890398207333692,0.045368932867799694,-0.07060810394311434,0.006767445330915075,0.01300929777036084,-0.08897183108508003,-0.019021388593795322,-0.02428016066246929,0.01886199104236537,1
-0.04100823207439723,-0.061444470256261915,-0.04983810044154809,-0.023632622816678082,-0.008508886280739736,0.0057609809671030875,-0.027549113033499058,0.035790764742614056,-0.008539829189121387,-0.00656193131842066,1
0.00971192530103941,-0.09972997908514747,0.026138560028889424,0.07740572741026226,0.05759555630515746,0.007165629994864401,-0.09412950406135055,0.06091039791620786,0.011856889533747991,-0.008019288214487316,1
-0.05312843873675957,-0.05080841649791235,0.043788400217707565,0.020279765806613424,0.007401647354828461,0.022721313344000918,0.013242885547810163,0.02208183417800745,0.031815569421959705,0.0028743295915787054,1
-0.12314811927511118,0.12290275231792518,0.04246770950732856,0.00695500425069335,-0.03390317897878257,-0.035413861888496274,0.03620541469873392,-0.03256729557606859,0.011915285856089553,-0.01642757769121439,1
-0.10159356732625088,-0.032731173921393526,0.07223744001449582,0.04724888078205525,0.018051773642226866,0.03948055392474233,0.02180717191515737,0.08804601263275305,-0.013640853132391549,0.027444444712191856,1
-0.09009451578601839,-0.07838120400536147,0.002920274780936509,0.045777354070673675,0.023513460234400443,-0.02867989360272108,-0.026111685443747944,0.030553340592284484,-0.039199109555327794,-0.0029512441392573465,1
0.08415690551967189,-0.03526981352419148,0.07281320794871644,-0.01784755509846152,0.0797700130910318,0.003687130863380658,0.0329025699426949,-0.06375315450306011,-0.027036636245875427,0.03870358835336441,1
0.10157057406277152,0.08976885008698725,0.05616891292500656,0.03821254577858024,0.13845106033504417,0.05140387183317602,0.02899154667605411,0.05829204698948281,0.018670899869033024,0.1372757345688298,1
-0.05233822624842632,-0.08416454567771373,-0.0488301684907488,0.04487134560546963,0.008207062731475402,0.030594019922352396,-0.011116018658527502,0.0019995065308393047,-0.01935380333533175,-0.002438015756317485,1
-0.02462946397190653,-0.06611066821281603,0.0011353548455318259,0.05901032248371319,0.025220676455680102,-0.02106053947141093,0.03890799839096958,0.021050204421609767,-0.0004382286600593864,0.004813038046048115,1
-0.11823720909422983,0.08526851316775814,-0.01567335167415296,0.041870831809091166,-0.0325917851152278,0.030633571623774454,-0.041179048421106916,-0.048198686049970504,0.025045118961731765,0.007911705720615841,1
0.23801255358986434,-0.028795472903050345,0.0999375037651546,-0.07767657940605219,0.006792394100924059,0.08364191859422802,-0.08409123537143066,-0.12679395372694835,-0.0034371831984562617,0.059668195243638665,1
-0.00057940410941827,-0.06363944834476497,0.07172662422942275,-0.020229487001334184,-0.005673039039807164,-0.056167796645945935,0.0643419774227583,0.012118670146219576,0.010831370098960583,0.0954447421133048,1
-0.06844236596479145,-0.04248985679201148,-0.017620926635387515,0.029343838985773075,-0.04039761710418602,0.015855094044019254,0.020141076273738037,0.01858686470058465,-0.05199362878415817,-0.017538819838272893,1
-0.05121350954633647,0.0018690672967027512,0.09165473783361665,-0.011492838783172855,-0.06501164607700884,0.025426286167806806,0.06664199271060847,-0.011158417963769408,0.02543466363083834,0.033138529417836946,1
0.1516892839320574,-0.03546973006436478,0.10103927710289341,-0.003290373564531636,-0.06291194281910664,0.043244462921050206,-0.0004941499660465372,-0.07661118703601189,0.024477816039357125,0.01781454525748284,1
0.25173479949146327,-0.018647472923796274,0.15894765387708917,0.0020761477232070845,0.0771792310382221,-0.005410680287617006,0.028901692943103303,-0.06296382034449269,0.03436597500739503,-0.04075741391786609,1
-0.0011798870496589186,0.1505442045937664,0.06299168685403223,-0.09847315622425407,-0.06552147140257189,-0.014747147872926629,-0.0458697330059938,-0.04887281345994314,-0.005369614127498465,0.0069738966196584845,1
0.05141404061084851,-0.030823644273129686,-0.055397075893101264,-0.023965581732413154,0.005347750256672424,-0.014826359210039565,-0.018441970853523483,-0.053235205151094936,-0.055722615942414025,-0.04567246062921173,1
-0.08252699366355334,0.09243744834983432,-0.003807967502103164,-0.09153730698969462,0.010110332868651914,0.026993459072215578,0.028021067396297016,-0.06044395478951906,-0.0012240886271167603,-0.023551088321330613,1
-0.06752873189468593,-0.03491907155765506,0.01390453868835831,-0.017186649012307376,-0.0006583206349555998,-0.05366804083537356,-0.029090274509660098,0.02601883092547171,-0.02556588930726676,0.03330039187135867,1
-0.032370379372603904,-0.07892285362335555,-0.1423509222342845,-0.19005084669503156,0.04712062162978007,0.0463671238935268,0.14965084752978342,-0.037317266381490605,0.16312755534265963,-0.01984350107891235,1
0.01883461140504089,-0.06678679858532187,0.010541886499224204,-0.022872278617353303,0.03990968780706282,0.021389299344489784,0.031692654209176684,0.030645748919605822,-0.02570440421874704,-0.06743052208509102,1
-0.06862696990473775,-0.12032737008392103,-0.03737485869149146,-0.02471324361125525,0.06703397993977393,0.06115061776177045,0.011952646857798541,-0.014218494828384304,0.08008247177131382,-0.046397740696670624,1
-0.03634422856796865,-0.05936123848588137,0.0278054316935867,0.024855248408335848,-0.02691694327204357,-0.04191894457089807,0.002159051997058384,-0.0057706938988677636,0.011042923087896858,-0.017545892543958552,1
-0.07627790638566709,-0.0838243411488936,0.0740378866868829,0.03897865889102428,0.00013956947047526636,-0.01610780210908518,0.04526597564143437,0.0841218059172278,-0.002673916294290136,0.06733567816126232,1
-0.09594313451363427,-0.0787798899952604,0.01117569714343665,0.05987977604151137,-0.008430149949833866,-0.026075956135134307,0.04914784788859976,-0.007496864021426517,-0.028996440807163428,0.003689449019999614,1
-0.098226418785713,-0.042383680383776795,0.1268411850954942,0.04765693811533558,-0.007138437115107855,-0.07481317409119029,0.008027415544319723,0.048239919064717904,0.024846315652136696,0.050268420755935114,1
-0.019475907502516574,0.020392118004998013,0.02504649040279236,-0.05915641233265371,0.034077234887368295,0.028589481449471273,-0.08364345335162296,-0.06375450223125238,-0.026327807328038706,0.015472989513097717,1
-0.08373983169636318,0.010392849795797049,0.06442791338970418,0.02762521630859462,0.04982868660656156,-0.019973374154984673,0.04807028677066923,0.08816069751293613,0.013186769541324701,0.01162134898337249,1
-0.10686557860085957,-0.0510873005867467,0.05126187736814872,-0.015696536998363472,-0.0403728784603502,-0.036022599399022255,-0.034310894285566065,0.011040966297899716,-0.0144347962633934,0.0495905559279475,1
-0.003813641898377084,-0.06437708135425274,-0.037255858424246203,0.09529009770712675,0.02845174679618788,0.004319137881679577,-0.002900422722794718,0.004923383749791282,-0.05174026798952478,-0.051499653098387735,1
-0.04324289133694091,-0.034450418468096246,-0.010499725449144733,-0.025185887520819603,-0.06522542686492523,-0.07513366810674756,0.05492840407349298,0.04256451199665095,-0.0005949902697070943,0.03396517579321587,1
0.21447448724584559,0.0031247652614425714,0.013986942817981619,0.00815902162781872,-0.029529045920014367,-0.05443549344163878,-0.015059208049511207,-0.029486853153955602,0.007882752277341715,0.02437868103143997,1
-0.0020791448004523487,-0.06535454005036663,0.025345727363721603,-0.031711451131188395,0.13085664127763383,0.027977762520087386,-0.09881643936790459,0.08685191350177879,-0.08165928200374192,0.11725488332266064,1
0.11151344692274504,0.01593645247872535,0.1330251042608684,-0.04776177257672349,-0.04598879710824857,0.010313235254477181,0.03224680464926548,-0.04773303306413828,0.036982878736128766,0.00918211745474578,1
0.03816236506950588,-0.06163422315156902,-0.04087415185143009,0.016684434341660254,-0.014930024444105783,0.01852240154423533,-0.053039253559507914,0.020056505548268367,-0.03389958047226944,-0.07182192229705833,1
-0.13561092778185066,0.11291478732410863,0.08557820592823512,-0.0007144382703303687,-0.03827190362494196,-0.024626897278706174,0.017083762535310288,0.029703565438109494,0.04893474212755459,-0.00816637656089677,1
0.2678210824411454,0.0007743930176765251,0.11578240205356671,-0.05645377939863511,0.09314139042357923,0.04165007793977008,-0.06569968262443891,-0.014680500707679327,-0.002861782807592212,-0.21178961363527993,1
0.28659198011380316,0.035425308635146945,0.14077462815799405,-0.0583525550414615,-0.08983001480960591,-0.16304828082639752,0.07181016170858533,-0.03458231202456552,0.04485613671249394,0.003419036484685521,1
-0.006299857001996369,-0.0740156868313649,0.009561218855058125,-0.018278594794442403,-0.02568323752090293,-0.04050979038377184,-0.08577672775563008,0.0637603009474053,0.02357240638708888,0.021374662643187554,1
0.09093587342191697,-0.024014376538888743,0.08217247059208455,-0.11567643789855449,0.09990748453942061,0.04457346796873835,-0.013430037604616644,-0.0016604451633454391,-0.15101766699436564,-0.010762075872625914,1
-0.07837352111244374,-0.08537755725311993,0.051602096472083116,0.057950010664369264,-0.007817197099603018,-0.01346003870502373,0.02447673472301921,-0.029128315351793804,0.026241085785822647,0.03215296190125682,1
-0.001332533415026785,-0.06603455885237407,-0.010838231700878791,-0.025760689780302562,-0.034775234791936595,-0.03695733615946758,-0.05209674139006402,0.02932711193862943,-0.03540746786546035,-0.02338821088241391,1
-0.11377860112421483,-0.021829484424944468,0.040097488713818435,0.074512608146281,0.031165341892357635,0.005028631886494491,-0.021005374636716978,0.03542302202588922,-0.017493147263739097,-0.03249366351527649,1
-0.004571033911704146,-0.07416665130941452,0.016313758514957553,0.03264002763599135,-0.003165052341947661,-0.042880925577740876,0.017611865927834217,-0.05250724358795599,-0.015920209610204853,-0.05105870584343319,1
-0.13104662419506555,-0.01767473907925618,0.049602843450366814,0.016910382424556922,-0.06819617952734634,0.022387222074777818,0.03895657374948682,0.0108219253029047,0.0036961718221382523,0.00010102399638251252,1
-0.031154327184024416,-0.04599179095988283,0.009696356773753873,0.039629958525898075,0.014961482907089825,-0.02336095144717559,-0.029809572092151074,-0.01892157921995768,-0.02092134166158718,0.051843977778739746,1
0.23655662976490657,-0.00440197395059759,0.09138355769392979,-0.011429228408412036,0.10745074663841349,-0.012007588549568115,-0.047791350570242294,-0.044779906502972464,-0.027654987939092705,0.0018544302692833463,1
0.03740645157630763,-0.0009042638043196673,0.059563408391649676,0.0006689865763761069,0.009450870990581247,-0.03266660982091653,-0.024400743331296847,0.04134939333368307,0.025564504324744816,-0.021395285614199733,1
-0.03459368128909593,0.06535066484740218,0.011645758624479988,-0.03536865031851211,0.044938774877082775,-0.0074196014302866705,0.020138184618658524,-0.09686411702410311,-0.01964404648692452,-0.04991287194729569,1
-0.11152699745453915,0.03114553171690738,0.0008211637630292176,0.03934230391579756,0.0692855605840784,0.012689931782805272,-0.034342901856995754,-0.03274515182675328,0.01276874900577853,-0.0462318778401053,1
0.0013267972179630012,-0.0304739518906597,-0.027228571955980836,-0.03578025158051471,-0.05699870261655739,-0.023546415152240478,0.04707873705718343,-0.009523724643769691,-0.0241924914594347,0.002473019597546865,1
0.016775719073356798,-0.03202382020908724,-0.00583244199152727,-0.07484349417943088,0.10324890250439202,0.060878400861016826,0.004849359962957534,-0.03338337192752445,0.13107530126653189,-0.033460571686770586,1
-0.021552519399995522,-0.056495791236293946,0.004796627493358599,0.08075098001105452,0.0014179997983891513,-0.06884565267794521,0.03963208224467498,-0.08846401260491643,-0.06794890961459607,-0.03884753117608558,1
-0.04772474953693976,-0.05051672050170314,0.029343495347506965,0.021990586375866466,-0.035460672792572055,-0.05443677758175863,0.011065783855145967,-0.019358353811726577,-0.0018928201423467242,-0.025710242036111452,1
-0.046641364299039895,-0.11126680589597619,0.025358834519336206,0.01107412182304773,-0.04097743276560317,-0.033713977151570644,0.007514388873487694,0.0022519236606209267,0.0031078195424154203,0.019128841912861013,1
0.009601277941966592,-0.06933516176983219,0.010885062039377882,0.06903037241778427,-0.0009464023899929267,-0.055140717900760534,0.02937377626564063,-0.018997125984242937,-0.01638716874751888,-0.04488035819456446,1
-0.06329935317048854,-0.08842745678775966,-0.0028238464098830655,0.01920185137056514,-0.009814940282718756,0.017015701414292917,0.02479741906028892,0.009188305178469788,-0.042286863574845256,-0.010410486454561168,1
0.03742873559954135,-0.04469312149856982,0.0575449483306897,-0.04029418444966986,0.029497654843047012,-0.01491163797552135,-0.013023419545296311,0.024513797141346307,0.049079269777523124,-0.024390419482453775,1
-0.049465544741522885,-0.057979371207325166,-0.007517978810225746,0.024783443987632114,0.035699576684458986,0.056448937926172664,0.010626282246939888,-0.00517406284573938,-0.028895805459331344,0.0771971013699663,1
-0.07599360427025204,-0.011889704977446269,-0.004418970244909005,0.0007403469637698734,-0.04367444491394918,0.01159936550122544,-0.044717333361971534,-0.05240034037528314,-0.008865308834257003,0.04801683585504404,1
-0.031284498240125795,-0.05097295738686253,-0.033386381252841116,-0.14005411196046264,0.04535976061546945,-0.008807969742156486,0.06991448141013076,-0.02082144132975103,0.039370196738500486,-0.007362458017671195,1
0.015027275931429405,-0.02579123507004744,0.03315966049951031,0.031494172513721726,0.10651424038351771,0.021427576747902816,-0.029419963847771877,-0.03585150293630194,-0.04202441374981078,0.044427266227765994,1
0.07423062662706599,-0.07009521684430653,0.07693046961278575,0.006964220812702249,-0.03746705633181853,-0.015396047977285117,-0.023153048590950784,0.03127539839345909,0.03464731767811982,0.007332449900295182,1
-0.03285813883860743,0.1829706120554087,0.07360533742114071,0.005158239173744755,0.2286507541137345,-0.055321699090551464,0.09360114120645494,0.01995513804496573,-0.054214832192659705,-0.17678656489230887,1
-0.05451762823808761,-0.03106905761408536,-0.045513954528484675,-0.011084799653893763,0.0043992519322293925,0.021226810137596017,-0.04710187061843034,-0.030443204491351555,-0.0032265440192537336,0.004506050825033894,1
0.09422174349504958,0.05668850328733476,0.15913781904902377,-0.029869137938314784,0.05256306571330628,-0.11102827535529583,0.04669242004345687,0.058840050626755167,0.00019762409471238591,0.015214891553978323,1
-0.0648214058926153,-0.032170358497932,-0.03699181584371756,0.03278282543991063,0.0019446785928270705,-0.013630757495275495,0.030378495071832136,-0.13015296448664437,-0.06698981481333029,-0.04543607827363543,1
-0.09515388832140789,-0.06633615210776606,0.032547804751286345,0.008385282449776358,-0.07886974873702311,-0.022879544418596954,0.0007388443011881593,0.01470114754696909,0.033351023054572305,0.038032695670275014,1
-0.0591821897931447,-0.0769587649528628,-0.029724660861075895,-0.0566966078169045,-0.03561429337188493,-0.02503089115737586,0.03028066993973718,-0.008541023965873033,-0.02834695510558689,0.01525262110710841,1
-0.03719141386682665,-0.002625286122445913,-0.029651701067003808,-0.017655003259434067,0.04555251849626558,0.04957663284717319,-0.15095875375360387,0.015226808676768903,-0.026679863830373816,-0.016911253576787064,1
-0.09635327779601317,0.013196526310047932,-0.03363503022291937,0.05918759463200119,-0.01358016862572222,-0.030731943979013576,0.03584664868526112,0.004935695493568815,-0.02038537566132574,-0.0008673523524968339,1
-0.018940340538113092,-0.07939734928446526,0.0011387955770603571,0.023586566976734526,-0.012605242815596173,-0.017568171022454688,0.0016527694846865094,0.016345664678480212,-0.015955119633743492,-0.006921547836511282,1
0.052376050289839715,-0.056051493585734864,0.05530855791258863,-0.05065382344054226,-0.07790041454188444,-0.052227523643906405,-0.03991738516234923,0.020723701176908492,0.04276835304778314,-0.029151801295720578,1
0.11331703941278072,-0.051946724574519175,0.0700984288154655,-0.042079979227606014,-0.016827891910979307,0.05887100861965777,-0.0717058050385112,-0.04220725104021013,0.024246420638275295,-0.046099107887354586,1
0.043740748160345656,-0.04841164372971677,-0.026043666883638808,0.008740039066804811,-0.014942728341388548,-0.013615482291928447,-0.022872155966388006,-0.0117360880069938,-0.02910375338909796,0.011745340941276545,1
-0.06875791945423516,0.12074246555415276,0.03667653525343891,-0.13785995332749446,-0.050336056009011136,-0.0251387820304328,-0.010548409927073529,-0.029082124640067163,0.020737831934033637,0.08764180387009038,1
0.08553612687469787,-0.05707052867401241,0.0524022121515583,-0.032017870940669824,-0.0038800310982103625,-0.06417275559936012,-0.011920766816620734,-0.0039563522352711435,-0.006493009349756506,0.04277757638443514,1
0.003513491098724097,-0.041839568226089904,-0.05525931152297426,0.02853710051554323,-0.006147079236127246,-0.03759777336418608,-0.01495494204005485,0.040146919495025093,-0.034910666731428834,-0.0023760126505784807,1
-0.04650570106017687,0.09812439988007865,-0.057458309170689045,-0.01273703600984447,0.03804261221193524,-0.06981668559485812,0.10896459184372746,-0.03314288802145304,-0.09699500041122482,-0.044487904372780884,1
0.18763231910225484,0.10804023478928179,0.051583836568948244,-0.03177089440556753,-0.03124610789480662,-0.0014877481505797352,-0.02263681762675869,-0.12750472657793235,0.002379958428933581,0.07804188924103414,1
-0.0471234843068941,-0.08168373006811169,-0.05405522026496964,-0.14400071311987725,0.013313614519569061,0.039308599405615166,0.10817563920504882,-0.016966936069650433,0.08654876216116819,0.0020785089281496784,1
-0.07883168348856537,-0.017770224152869024,-0.017482462683207915,0.06291025085882282,0.013932851543754622,-0.002103195940507439,-0.010687171142572803,-0.05429869183954156,-0.047530214097691176,-0.019841695474238887,1
0.0269847750451963,-0.02364731930557425,0.007431925022221329,-0.09655217987796182,0.09536950651661494,-0.03415697991935253,-0.14585967581858952,0.04769365279413939,-0.031743057252603415,0.157130976079989,1
-0.07454445327240525,-0.02869420102710792,-0.01659037948138542,0.04825889893348869,0.022110991994223523,-0.003135249016872236,-0.07602468504616937,0.02716098113794517,-0.012806295329130576,-0.052298428896290126,1
